user_id,signup_date,marketplace_side,device,acquisition_source,signup_completed,profile_completed,search_completed,listing_completed,booking_completed,payment_completed,activated,revenue,cohort_month,profile_dropoff,search_dropoff,listing_dropoff,booking_dropoff,payment_dropoff,activation_dropoff,total_funnel_activity
U10462,2025-02-08,Demand,Web,Social,1,1,1,0,1,1,0,1699.0,2025-02,0,0,1,0,0,1,5
U10463,2025-04-10,Supply,Android,Partner,1,1,1,1,1,1,1,3490.0,2025-04,0,0,0,0,0,0,7
U10464,2025-02-02,Supply,Ios,Referral,1,0,0,0,0,0,0,0.0,2025-02,1,0,0,0,0,0,1
U10465,2025-04-11,Supply,Ios,Paid Search,1,0,0,0,0,0,0,0.0,2025-04,1,0,0,0,0,0,1
U10466,2025-01-23,Demand,Android,Paid Search,1,1,1,0,1,1,1,721.0,2025-01,0,0,1,0,0,0,6
U10467,2025-01-10,Demand,Ios,Referral,1,0,0,0,0,0,0,0.0,2025-01,1,0,0,0,0,0,1
U10468,2025-03-10,Demand,Android,Organic,1,1,1,0,0,0,0,0.0,2025-03,0,0,1,1,0,0,3
U10469,2025-04-10,Demand,Ios,Partner,1,1,0,0,0,0,0,0.0,2025-04,0,1,1,0,0,0,2
U10470,2025-02-03,Supply,Android,Social,1,1,1,1,0,0,0,0.0,2025-02,0,0,0,1,0,0,4
U10471,2025-06-29,Demand,Android,Paid Search,1,1,0,0,0,0,0,0.0,2025-06,0,1,1,0,0,0,2
U10472,2025-05-18,Demand,Android,Paid Search,1,1,1,0,0,0,0,0.0,2025-05,0,0,1,1,0,0,3
U10473,2025-05-27,Demand,Web,Organic,1,1,1,0,1,0,0,0.0,2025-05,0,0,1,0,1,0,4
U10474,2025-04-06,Supply,Android,Paid Search,1,1,0,1,0,0,0,0.0,2025-04,0,1,0,1,0,0,3
U10475,2025-01-01,Demand,Android,Paid Search,1,1,1,0,0,0,0,0.0,2025-01,0,0,1,1,0,0,3
U10476,2025-03-10,Supply,Android,Paid Search,1,1,1,0,0,0,0,0.0,2025-03,0,0,1,0,0,0,3
U10477,2025-01-04,Supply,Ios,Partner,1,1,1,1,0,0,0,0.0,2025-01,0,0,0,1,0,0,4
U10478,2025-01-16,Demand,Ios,Paid Search,1,0,0,0,0,0,0,0.0,2025-01,1,0,0,0,0,0,1
U10479,2025-01-24,Demand,Ios,Unknown,1,1,1,0,1,0,0,0.0,2025-01,0,0,1,0,1,0,4
U10480,2025-03-21,Supply,Ios,Social,1,1,1,1,0,0,0,0.0,2025-03,0,0,0,1,0,0,4
U10481,2025-01-02,Supply,Web,Organic,1,1,0,1,1,0,0,0.0,2025-01,0,1,0,0,1,0,4
U10482,2025-05-08,Demand,Android,Referral,1,1,1,0,0,0,0,0.0,2025-05,0,0,1,1,0,0,3
U10483,2025-06-09,Demand,Ios,Referral,1,0,0,0,0,0,0,0.0,2025-06,1,0,0,0,0,0,1
U10484,2025-03-25,Demand,Web,Referral,1,1,1,0,1,0,0,0.0,2025-03,0,0,1,0,1,0,4
U10485,2025-06-01,Demand,Web,Social,1,1,1,0,1,1,0,3938.0,2025-06,0,0,1,0,0,1,5
U10486,2025-05-20,Demand,Web,Paid Search,1,1,1,0,1,0,0,0.0,2025-05,0,0,1,0,1,0,4
U10487,2025-06-27,Supply,Android,Social,1,1,1,1,1,0,0,0.0,2025-06,0,0,0,0,1,0,5
U10488,2025-06-12,Demand,Android,Paid Search,1,0,0,0,0,0,0,0.0,2025-06,1,0,0,0,0,0,1
U10489,2025-05-04,Supply,Ios,Referral,1,1,1,0,0,0,0,0.0,2025-05,0,0,1,0,0,0,3
U10490,2025-02-02,Supply,Ios,Social,1,1,1,0,0,0,0,0.0,2025-02,0,0,1,0,0,0,3
U10491,2025-06-10,Demand,Ios,Organic,1,1,1,0,1,1,1,522.0,2025-06,0,0,1,0,0,0,6
U10492,2025-06-28,Supply,Ios,Organic,1,1,1,0,0,0,0,0.0,2025-06,0,0,1,0,0,0,3
U10493,2025-06-20,Demand,Web,Paid Search,1,1,1,0,0,0,0,0.0,2025-06,0,0,1,1,0,0,3
U10494,2025-04-11,Demand,Android,Organic,1,1,1,1,0,0,0,0.0,2025-04,0,0,0,1,0,0,4
U10495,2025-01-12,Demand,Web,Organic,1,1,1,0,0,0,0,0.0,2025-01,0,0,1,1,0,0,3
U10496,2025-03-08,Demand,Android,Paid Search,1,1,1,0,1,0,0,0.0,2025-03,0,0,1,0,1,0,4
U10497,2025-03-06,Demand,Android,Paid Search,1,0,0,0,0,0,0,0.0,2025-03,1,0,0,0,0,0,1
U10498,2025-06-10,Demand,Android,Referral,1,1,1,0,1,0,0,0.0,2025-06,0,0,1,0,1,0,4
U10499,2025-06-17,Demand,Ios,Partner,1,1,0,0,0,0,0,0.0,2025-06,0,1,1,0,0,0,2
U10500,2025-03-15,Supply,Android,Paid Search,1,1,1,1,0,0,0,0.0,2025-03,0,0,0,1,0,0,4
U10501,2025-02-12,Demand,Android,Social,1,1,1,0,0,0,0,0.0,2025-02,0,0,1,1,0,0,3
U10502,2025-02-13,Supply,Web,Organic,1,1,0,0,0,0,0,0.0,2025-02,0,1,1,0,0,0,2
U10503,2025-01-29,Demand,Android,Paid Search,1,1,1,0,1,0,0,0.0,2025-01,0,0,1,0,1,0,4
U10504,2025-05-21,Demand,Ios,Social,1,1,1,0,1,1,0,4628.0,2025-05,0,0,1,0,0,1,5
U10505,2025-01-12,Demand,Ios,Paid Search,1,1,1,0,1,1,1,4875.0,2025-01,0,0,1,0,0,0,6
U10506,2025-04-05,Supply,Ios,Social,1,1,0,1,1,1,0,4325.0,2025-04,0,1,0,0,0,1,5
U10507,2025-02-15,Supply,Ios,Referral,1,1,0,1,1,1,1,2699.0,2025-02,0,1,0,0,0,0,6
U10508,2025-05-10,Demand,Android,Organic,1,1,1,0,0,0,0,0.0,2025-05,0,0,1,1,0,0,3
U10509,2025-02-04,Supply,Ios,Referral,1,1,1,1,1,1,1,4108.0,2025-02,0,0,0,0,0,0,7
U10510,2025-03-22,Supply,Android,Referral,1,0,0,0,0,0,0,0.0,2025-03,1,0,0,0,0,0,1
U10511,2025-03-31,Supply,Ios,Social,1,0,0,0,0,0,0,0.0,2025-03,1,0,0,0,0,0,1
U10512,2025-01-08,Demand,Android,Organic,1,1,0,0,0,0,0,0.0,2025-01,0,1,1,0,0,0,2
U10513,2025-04-03,Demand,Ios,Partner,1,1,1,1,1,1,1,1918.0,2025-04,0,0,0,0,0,0,7
U10514,2025-06-03,Supply,Android,Partner,1,1,1,1,1,1,1,3000.0,2025-06,0,0,0,0,0,0,7
U10515,2025-03-31,Supply,Android,Organic,1,1,0,0,0,0,0,0.0,2025-03,0,1,1,0,0,0,2
U10516,2025-06-11,Supply,Android,Referral,1,0,0,0,0,0,0,0.0,2025-06,1,0,0,0,0,0,1
U10517,2025-04-25,Demand,Android,Partner,1,1,1,0,1,1,1,1644.0,2025-04,0,0,1,0,0,0,6
U10518,2025-04-15,Demand,Web,Partner,1,1,1,0,1,1,0,2563.0,2025-04,0,0,1,0,0,1,5
U10519,2025-05-15,Supply,Android,Referral,1,1,1,1,0,0,0,0.0,2025-05,0,0,0,1,0,0,4
U10520,2025-02-27,Supply,Web,Referral,1,1,0,0,0,0,0,0.0,2025-02,0,1,1,0,0,0,2
U10521,2025-04-24,Supply,Web,Paid Search,1,1,1,1,0,0,0,0.0,2025-04,0,0,0,1,0,0,4
U10522,2025-03-16,Demand,Ios,Paid Search,1,1,1,0,1,1,0,3512.0,2025-03,0,0,1,0,0,1,5
U10523,2025-06-06,Demand,Android,Organic,1,1,1,0,1,0,0,0.0,2025-06,0,0,1,0,1,0,4
U10524,2025-04-30,Supply,Android,Social,1,1,0,1,1,1,1,4827.0,2025-04,0,1,0,0,0,0,6
U10525,2025-06-13,Supply,Web,Organic,1,1,0,0,0,0,0,0.0,2025-06,0,1,1,0,0,0,2
U10526,2025-01-21,Supply,Android,Organic,1,1,0,1,0,0,0,0.0,2025-01,0,1,0,1,0,0,3
U10527,2025-06-13,Demand,Android,Referral,1,1,1,0,0,0,0,0.0,2025-06,0,0,1,1,0,0,3
U10528,2025-05-18,Supply,Ios,Referral,1,1,0,0,0,0,0,0.0,2025-05,0,1,1,0,0,0,2
U10529,2025-04-11,Demand,Web,Referral,1,1,1,0,1,1,1,2056.0,2025-04,0,0,1,0,0,0,6
U10530,2025-06-01,Demand,Web,Paid Search,1,0,0,0,0,0,0,0.0,2025-06,1,0,0,0,0,0,1
U10531,2025-06-26,Supply,Android,Referral,1,0,0,0,0,0,0,0.0,2025-06,1,0,0,0,0,0,1
U10532,2025-04-09,Supply,Ios,Organic,1,0,0,0,0,0,0,0.0,2025-04,1,0,0,0,0,0,1
U10533,2025-02-05,Supply,Android,Referral,1,1,1,1,0,0,0,0.0,2025-02,0,0,0,1,0,0,4
U10534,2025-04-06,Demand,Android,Partner,1,1,1,1,0,0,0,0.0,2025-04,0,0,0,1,0,0,4
U10535,2025-06-01,Demand,Web,Referral,1,1,1,0,1,1,1,2488.0,2025-06,0,0,1,0,0,0,6
U10536,2025-05-31,Demand,Android,Referral,1,0,0,0,0,0,0,0.0,2025-05,1,0,0,0,0,0,1
U10537,2025-02-06,Demand,Android,Unknown,1,0,0,0,0,0,0,0.0,2025-02,1,0,0,0,0,0,1
U10538,2025-01-12,Supply,Android,Partner,1,0,0,0,0,0,0,0.0,2025-01,1,0,0,0,0,0,1
U10539,2025-04-23,Demand,Web,Organic,1,1,1,1,0,0,0,0.0,2025-04,0,0,0,1,0,0,4
U10540,2025-01-13,Demand,Web,Paid Search,1,0,0,0,0,0,0,0.0,2025-01,1,0,0,0,0,0,1
U10541,2025-01-23,Supply,Ios,Social,1,1,0,1,0,0,0,0.0,2025-01,0,1,0,1,0,0,3
U10542,2025-04-09,Demand,Ios,Paid Search,1,1,1,0,1,0,0,0.0,2025-04,0,0,1,0,1,0,4
U10543,2025-04-15,Demand,Android,Organic,1,1,1,0,1,0,0,0.0,2025-04,0,0,1,0,1,0,4
U10544,2025-01-30,Demand,Android,Paid Search,1,1,1,0,1,1,1,3495.0,2025-01,0,0,1,0,0,0,6
U10545,2025-01-17,Demand,Android,Organic,1,1,0,0,0,0,0,0.0,2025-01,0,1,1,0,0,0,2
U10546,2025-04-23,Demand,Android,Paid Search,1,1,1,0,0,0,0,0.0,2025-04,0,0,1,1,0,0,3
U10547,2025-03-03,Demand,Ios,Social,1,1,1,1,1,1,1,1220.0,2025-03,0,0,0,0,0,0,7
U10548,2025-03-25,Supply,Web,Organic,1,1,0,1,0,0,0,0.0,2025-03,0,1,0,1,0,0,3
U10549,2025-04-22,Supply,Android,Social,1,0,0,0,0,0,0,0.0,2025-04,1,0,0,0,0,0,1
U10550,2025-03-27,Demand,Android,Organic,1,1,1,0,1,1,1,4526.0,2025-03,0,0,1,0,0,0,6
U10551,2025-05-21,Supply,Android,Social,1,1,0,1,0,0,0,0.0,2025-05,0,1,0,1,0,0,3
U10552,2025-01-19,Supply,Android,Referral,1,1,0,0,0,0,0,0.0,2025-01,0,1,1,0,0,0,2
U10553,2025-06-26,Supply,Web,Organic,1,0,0,0,0,0,0,0.0,2025-06,1,0,0,0,0,0,1
U10554,2025-04-10,Supply,Android,Organic,1,1,1,0,0,0,0,0.0,2025-04,0,0,1,0,0,0,3
U10555,2025-05-20,Demand,Android,Partner,1,1,1,0,0,0,0,0.0,2025-05,0,0,1,1,0,0,3
U10556,2025-05-27,Demand,Ios,Organic,1,1,1,0,1,1,1,922.0,2025-05,0,0,1,0,0,0,6
U10557,2025-03-17,Supply,Android,Organic,1,1,0,0,0,0,0,0.0,2025-03,0,1,1,0,0,0,2
U10558,2025-01-09,Supply,Ios,Unknown,1,1,0,1,1,0,0,0.0,2025-01,0,1,0,0,1,0,4
U10559,2025-01-28,Supply,Android,Paid Search,1,0,0,0,0,0,0,0.0,2025-01,1,0,0,0,0,0,1
U10560,2025-05-08,Demand,Ios,Paid Search,1,1,0,1,0,0,0,0.0,2025-05,0,1,0,0,0,0,3
U10561,2025-02-21,Demand,Web,Organic,1,0,0,0,0,0,0,0.0,2025-02,1,0,0,0,0,0,1
U10562,2025-03-24,Supply,Ios,Referral,1,0,0,0,0,0,0,0.0,2025-03,1,0,0,0,0,0,1
U10563,2025-04-21,Demand,Android,Organic,1,0,0,0,0,0,0,0.0,2025-04,1,0,0,0,0,0,1
U10564,2025-05-24,Demand,Web,Organic,1,1,1,0,1,1,1,4979.0,2025-05,0,0,1,0,0,0,6
U10565,2025-04-27,Demand,Android,Referral,1,0,0,0,0,0,0,0.0,2025-04,1,0,0,0,0,0,1
U10566,2025-03-10,Demand,Android,Social,1,1,1,0,1,1,1,4698.0,2025-03,0,0,1,0,0,0,6
U10567,2025-04-09,Supply,Android,Organic,1,1,1,1,1,1,0,1399.0,2025-04,0,0,0,0,0,1,6
U10568,2025-05-20,Demand,Android,Referral,1,1,0,0,0,0,0,0.0,2025-05,0,1,1,0,0,0,2
U10569,2025-01-25,Demand,Ios,Referral,1,1,1,0,1,1,1,4705.0,2025-01,0,0,1,0,0,0,6
U10570,2025-06-29,Demand,Ios,Partner,1,1,1,0,1,1,1,4141.0,2025-06,0,0,1,0,0,0,6
U10571,2025-05-03,Demand,Web,Partner,1,1,1,0,0,0,0,0.0,2025-05,0,0,1,1,0,0,3
U10572,2025-02-22,Demand,Ios,Social,1,1,0,1,0,0,0,0.0,2025-02,0,1,0,0,0,0,3
U10573,2025-05-31,Demand,Ios,Organic,1,1,0,0,0,0,0,0.0,2025-05,0,1,1,0,0,0,2
U10574,2025-05-24,Supply,Android,Organic,1,1,1,1,0,0,0,0.0,2025-05,0,0,0,1,0,0,4
U10575,2025-02-26,Demand,Android,Referral,1,1,1,0,0,0,0,0.0,2025-02,0,0,1,1,0,0,3
U10576,2025-02-08,Demand,Ios,Organic,1,0,0,0,0,0,0,0.0,2025-02,1,0,0,0,0,0,1
U10577,2025-04-19,Demand,Android,Paid Search,1,1,1,1,1,1,1,1385.0,2025-04,0,0,0,0,0,0,7
U10578,2025-02-11,Supply,Web,Social,1,1,0,1,0,0,0,0.0,2025-02,0,1,0,1,0,0,3
U10579,2025-06-16,Supply,Android,Social,1,1,0,0,0,0,0,0.0,2025-06,0,1,1,0,0,0,2
U10580,2025-05-22,Supply,Android,Social,1,1,0,1,1,1,1,1735.0,2025-05,0,1,0,0,0,0,6
U10581,2025-05-02,Demand,Android,Referral,1,1,1,0,1,1,1,3433.0,2025-05,0,0,1,0,0,0,6
U10582,2025-05-13,Demand,Android,Paid Search,1,1,0,0,0,0,0,0.0,2025-05,0,1,1,0,0,0,2
U10583,2025-06-12,Supply,Android,Referral,1,0,0,0,0,0,0,0.0,2025-06,1,0,0,0,0,0,1
U10584,2025-03-16,Demand,Ios,Organic,1,1,1,0,1,1,0,1291.0,2025-03,0,0,1,0,0,1,5
U10585,2025-05-26,Demand,Android,Social,1,1,1,0,1,0,0,0.0,2025-05,0,0,1,0,1,0,4
U10586,2025-03-17,Demand,Ios,Organic,1,1,1,1,1,1,1,1243.0,2025-03,0,0,0,0,0,0,7
U10587,2025-01-09,Demand,Android,Referral,1,0,0,0,0,0,0,0.0,2025-01,1,0,0,0,0,0,1
U10588,2025-03-15,Demand,Android,Referral,1,1,1,0,1,0,0,0.0,2025-03,0,0,1,0,1,0,4
U10589,2025-05-25,Demand,Android,Paid Search,1,1,1,0,0,0,0,0.0,2025-05,0,0,1,1,0,0,3
U10590,2025-01-07,Supply,Web,Social,1,1,1,1,0,0,0,0.0,2025-01,0,0,0,1,0,0,4
U10591,2025-06-23,Demand,Android,Referral,1,1,1,1,1,1,1,1854.0,2025-06,0,0,0,0,0,0,7
U10592,2025-05-21,Demand,Ios,Social,1,1,1,0,0,0,0,0.0,2025-05,0,0,1,1,0,0,3
U10593,2025-06-17,Demand,Android,Referral,1,1,1,0,0,0,0,0.0,2025-06,0,0,1,1,0,0,3
U10594,2025-06-19,Demand,Ios,Referral,1,1,1,0,1,1,1,1686.0,2025-06,0,0,1,0,0,0,6
U10595,2025-05-17,Demand,Android,Social,1,1,1,0,1,1,1,4587.0,2025-05,0,0,1,0,0,0,6
U10596,2025-06-27,Supply,Ios,Paid Search,1,1,0,1,1,1,1,3331.0,2025-06,0,1,0,0,0,0,6
U10597,2025-01-27,Demand,Ios,Partner,1,1,1,0,0,0,0,0.0,2025-01,0,0,1,1,0,0,3
U10598,2025-05-02,Supply,Web,Organic,1,1,0,1,0,0,0,0.0,2025-05,0,1,0,1,0,0,3
U10599,2025-01-05,Supply,Android,Paid Search,1,1,1,1,1,0,0,0.0,2025-01,0,0,0,0,1,0,5
U10600,2025-01-29,Demand,Android,Paid Search,1,0,0,0,0,0,0,0.0,2025-01,1,0,0,0,0,0,1
U10601,2025-06-14,Demand,Android,Partner,1,0,0,0,0,0,0,0.0,2025-06,1,0,0,0,0,0,1
U10602,2025-06-15,Supply,Web,Organic,1,1,0,0,0,0,0,0.0,2025-06,0,1,1,0,0,0,2
U10603,2025-03-24,Supply,Ios,Social,1,1,0,1,0,0,0,0.0,2025-03,0,1,0,1,0,0,3
U10604,2025-05-16,Demand,Ios,Paid Search,1,1,1,1,1,1,1,4248.0,2025-05,0,0,0,0,0,0,7
U10605,2025-04-19,Supply,Android,Organic,1,1,1,1,0,0,0,0.0,2025-04,0,0,0,1,0,0,4
U10606,2025-03-06,Demand,Android,Referral,1,1,1,0,0,0,0,0.0,2025-03,0,0,1,1,0,0,3
U10607,2025-03-27,Demand,Android,Referral,1,0,0,0,0,0,0,0.0,2025-03,1,0,0,0,0,0,1
U10608,2025-05-25,Demand,Web,Paid Search,1,1,1,0,1,0,0,0.0,2025-05,0,0,1,0,1,0,4
U10609,2025-03-12,Supply,Ios,Partner,1,1,0,1,0,0,0,0.0,2025-03,0,1,0,1,0,0,3
U10610,2025-02-14,Supply,Web,Paid Search,1,1,1,1,0,0,0,0.0,2025-02,0,0,0,1,0,0,4
U10611,2025-05-12,Demand,Android,Paid Search,1,1,1,0,1,1,1,818.0,2025-05,0,0,1,0,0,0,6
U10612,2025-02-05,Demand,Ios,Paid Search,1,1,1,0,1,1,1,4316.0,2025-02,0,0,1,0,0,0,6
U10613,2025-03-11,Supply,Ios,Organic,1,1,1,1,1,0,0,0.0,2025-03,0,0,0,0,1,0,5
U10614,2025-06-08,Demand,Android,Organic,1,1,1,0,0,0,0,0.0,2025-06,0,0,1,1,0,0,3
U10615,2025-01-19,Supply,Web,Paid Search,1,0,0,0,0,0,0,0.0,2025-01,1,0,0,0,0,0,1
U10616,2025-04-18,Demand,Web,Referral,1,1,1,0,1,1,1,987.0,2025-04,0,0,1,0,0,0,6
U10617,2025-06-16,Supply,Web,Organic,1,0,0,0,0,0,0,0.0,2025-06,1,0,0,0,0,0,1
U10618,2025-04-01,Demand,Ios,Paid Search,1,0,0,0,0,0,0,0.0,2025-04,1,0,0,0,0,0,1
U10619,2025-03-31,Supply,Android,Referral,1,1,1,1,0,0,0,0.0,2025-03,0,0,0,1,0,0,4
U10620,2025-01-19,Supply,Android,Organic,1,1,0,0,0,0,0,0.0,2025-01,0,1,1,0,0,0,2
U10621,2025-02-08,Supply,Web,Referral,1,1,1,1,1,1,1,3736.0,2025-02,0,0,0,0,0,0,7
U10622,2025-05-06,Supply,Android,Organic,1,0,0,0,0,0,0,0.0,2025-05,1,0,0,0,0,0,1
U10623,2025-06-22,Demand,Ios,Partner,1,1,1,0,1,1,0,4003.0,2025-06,0,0,1,0,0,1,5
U10624,2025-05-21,Demand,Ios,Social,1,1,1,0,0,0,0,0.0,2025-05,0,0,1,1,0,0,3
U10625,2025-05-06,Supply,Ios,Unknown,1,1,0,0,0,0,0,0.0,2025-05,0,1,1,0,0,0,2
U10626,2025-02-27,Supply,Web,Organic,1,1,0,0,0,0,0,0.0,2025-02,0,1,1,0,0,0,2
U10627,2025-05-28,Demand,Android,Social,1,0,0,0,0,0,0,0.0,2025-05,1,0,0,0,0,0,1
U10628,2025-03-02,Demand,Android,Social,1,1,1,0,1,1,1,3260.0,2025-03,0,0,1,0,0,0,6
U10629,2025-05-07,Demand,Android,Social,1,1,0,0,0,0,0,0.0,2025-05,0,1,1,0,0,0,2
U10630,2025-04-15,Supply,Android,Organic,1,1,1,1,0,0,0,0.0,2025-04,0,0,0,1,0,0,4
U10631,2025-06-16,Supply,Android,Paid Search,1,0,0,0,0,0,0,0.0,2025-06,1,0,0,0,0,0,1
U10632,2025-01-01,Demand,Android,Social,1,1,0,0,0,0,0,0.0,2025-01,0,1,1,0,0,0,2
U10633,2025-05-11,Supply,Web,Paid Search,1,1,0,1,1,0,0,0.0,2025-05,0,1,0,0,1,0,4
U10634,2025-04-02,Demand,Web,Paid Search,1,1,1,0,0,0,0,0.0,2025-04,0,0,1,1,0,0,3
U10635,2025-04-23,Supply,Android,Referral,1,1,1,1,0,0,0,0.0,2025-04,0,0,0,1,0,0,4
U10636,2025-06-02,Demand,Android,Paid Search,1,1,1,0,0,0,0,0.0,2025-06,0,0,1,1,0,0,3
U10637,2025-02-25,Supply,Web,Organic,1,1,1,1,0,0,0,0.0,2025-02,0,0,0,1,0,0,4
U10638,2025-06-10,Demand,Android,Paid Search,1,1,1,1,0,0,0,0.0,2025-06,0,0,0,1,0,0,4
U10639,2025-06-15,Demand,Android,Organic,1,1,1,0,0,0,0,0.0,2025-06,0,0,1,1,0,0,3
U10640,2025-04-27,Demand,Android,Referral,1,1,1,0,1,0,0,0.0,2025-04,0,0,1,0,1,0,4
U10641,2025-05-14,Supply,Ios,Referral,1,1,1,0,0,0,0,0.0,2025-05,0,0,1,0,0,0,3
U10642,2025-02-27,Demand,Android,Paid Search,1,1,1,1,1,1,1,2693.0,2025-02,0,0,0,0,0,0,7
U10643,2025-02-13,Demand,Web,Organic,1,0,0,0,0,0,0,0.0,2025-02,1,0,0,0,0,0,1
U10644,2025-06-22,Demand,Android,Paid Search,1,0,0,0,0,0,0,0.0,2025-06,1,0,0,0,0,0,1
U10645,2025-06-09,Demand,Ios,Social,1,1,1,0,1,1,0,4682.0,2025-06,0,0,1,0,0,1,5
U10646,2025-06-22,Demand,Android,Organic,1,1,1,0,1,0,0,0.0,2025-06,0,0,1,0,1,0,4
U10647,2025-03-02,Demand,Android,Organic,1,1,1,0,1,1,0,3044.0,2025-03,0,0,1,0,0,1,5
U10648,2025-02-16,Supply,Ios,Organic,1,1,1,0,0,0,0,0.0,2025-02,0,0,1,0,0,0,3
U10649,2025-05-29,Demand,Ios,Social,1,1,1,0,1,1,1,814.0,2025-05,0,0,1,0,0,0,6
U10650,2025-03-21,Demand,Ios,Paid Search,1,1,1,0,0,0,0,0.0,2025-03,0,0,1,1,0,0,3
U10651,2025-04-28,Supply,Ios,Referral,1,1,1,1,0,0,0,0.0,2025-04,0,0,0,1,0,0,4
U10652,2025-06-13,Supply,Web,Organic,1,0,0,0,0,0,0,0.0,2025-06,1,0,0,0,0,0,1
U10653,2025-05-27,Supply,Web,Paid Search,1,1,0,1,0,0,0,0.0,2025-05,0,1,0,1,0,0,3
U10654,2025-01-20,Demand,Ios,Social,1,1,0,0,0,0,0,0.0,2025-01,0,1,1,0,0,0,2
U10655,2025-05-26,Demand,Android,Social,1,1,1,0,1,1,1,3001.0,2025-05,0,0,1,0,0,0,6
U10656,2025-02-16,Demand,Android,Paid Search,1,1,1,0,0,0,0,0.0,2025-02,0,0,1,1,0,0,3
U10657,2025-02-18,Demand,Android,Organic,1,1,1,0,1,1,1,2523.0,2025-02,0,0,1,0,0,0,6
U10658,2025-01-14,Supply,Ios,Organic,1,1,0,1,1,1,1,849.0,2025-01,0,1,0,0,0,0,6
U10659,2025-05-23,Supply,Android,Organic,1,1,0,0,0,0,0,0.0,2025-05,0,1,1,0,0,0,2
U10660,2025-06-08,Supply,Android,Organic,1,1,0,1,1,1,1,937.0,2025-06,0,1,0,0,0,0,6
U10661,2025-01-01,Supply,Web,Organic,1,0,0,0,0,0,0,0.0,2025-01,1,0,0,0,0,0,1
U10662,2025-04-27,Supply,Web,Organic,1,1,1,1,1,1,1,4319.0,2025-04,0,0,0,0,0,0,7
U10663,2025-02-23,Supply,Web,Referral,1,1,0,0,0,0,0,0.0,2025-02,0,1,1,0,0,0,2
U10664,2025-04-28,Demand,Android,Partner,1,1,1,0,1,0,0,0.0,2025-04,0,0,1,0,1,0,4
U10665,2025-01-03,Demand,Ios,Paid Search,1,1,1,0,1,0,0,0.0,2025-01,0,0,1,0,1,0,4
U10666,2025-05-24,Demand,Android,Social,1,1,1,1,0,0,0,0.0,2025-05,0,0,0,1,0,0,4
U10667,2025-01-12,Demand,Android,Social,1,1,1,1,0,0,0,0.0,2025-01,0,0,0,1,0,0,4
U10668,2025-03-15,Demand,Android,Organic,1,0,0,0,0,0,0,0.0,2025-03,1,0,0,0,0,0,1
U10669,2025-01-16,Supply,Android,Social,1,0,0,0,0,0,0,0.0,2025-01,1,0,0,0,0,0,1
U10670,2025-04-12,Demand,Android,Organic,1,1,1,0,1,1,1,2800.0,2025-04,0,0,1,0,0,0,6
U10671,2025-06-01,Demand,Web,Paid Search,1,0,0,0,0,0,0,0.0,2025-06,1,0,0,0,0,0,1
U10672,2025-06-05,Supply,Android,Referral,1,1,1,1,1,1,1,2680.0,2025-06,0,0,0,0,0,0,7
U10673,2025-04-27,Supply,Ios,Partner,1,1,1,1,0,0,0,0.0,2025-04,0,0,0,1,0,0,4
U10674,2025-01-08,Demand,Ios,Organic,1,1,1,0,1,1,1,3165.0,2025-01,0,0,1,0,0,0,6
U10675,2025-05-02,Supply,Android,Organic,1,0,0,0,0,0,0,0.0,2025-05,1,0,0,0,0,0,1
U10676,2025-04-02,Demand,Ios,Partner,1,1,0,1,0,0,0,0.0,2025-04,0,1,0,0,0,0,3
U10677,2025-06-13,Demand,Android,Organic,1,1,0,0,0,0,0,0.0,2025-06,0,1,1,0,0,0,2
U10678,2025-03-31,Supply,Ios,Paid Search,1,1,1,1,0,0,0,0.0,2025-03,0,0,0,1,0,0,4
U10679,2025-05-16,Supply,Android,Social,1,1,0,1,0,0,0,0.0,2025-05,0,1,0,1,0,0,3
U10680,2025-03-01,Supply,Android,Social,1,1,0,1,1,0,0,0.0,2025-03,0,1,0,0,1,0,4
U10681,2025-06-27,Supply,Android,Partner,1,0,0,0,0,0,0,0.0,2025-06,1,0,0,0,0,0,1
U10682,2025-01-28,Supply,Ios,Partner,1,1,0,1,0,0,0,0.0,2025-01,0,1,0,1,0,0,3
U10683,2025-04-11,Demand,Web,Organic,1,1,0,1,0,0,0,0.0,2025-04,0,1,0,0,0,0,3
U10684,2025-02-10,Supply,Android,Social,1,1,0,1,1,1,1,3237.0,2025-02,0,1,0,0,0,0,6
U10685,2025-06-04,Demand,Ios,Paid Search,1,1,1,0,1,0,0,0.0,2025-06,0,0,1,0,1,0,4
U10686,2025-05-25,Supply,Ios,Paid Search,1,1,0,0,0,0,0,0.0,2025-05,0,1,1,0,0,0,2
U10687,2025-06-10,Demand,Web,Organic,1,1,1,0,1,1,1,3803.0,2025-06,0,0,1,0,0,0,6
U10688,2025-06-06,Supply,Web,Paid Search,1,1,0,0,0,0,0,0.0,2025-06,0,1,1,0,0,0,2
U10689,2025-05-21,Supply,Ios,Partner,1,1,1,0,0,0,0,0.0,2025-05,0,0,1,0,0,0,3
U10690,2025-02-15,Demand,Ios,Partner,1,1,1,0,0,0,0,0.0,2025-02,0,0,1,1,0,0,3
U10691,2025-02-04,Demand,Web,Referral,1,1,1,0,1,1,0,2939.0,2025-02,0,0,1,0,0,1,5
U10692,2025-05-14,Supply,Android,Organic,1,1,0,1,0,0,0,0.0,2025-05,0,1,0,1,0,0,3
